Start	Ende	Type	Property	Counter:long
633	986	TEN	Property	15850
633	651	NINE	Property	15851
963	633	EIGHT	Property	15852
710	633	SEVEN	Property	15853
730	633	SIX	Property	15854
871	633	FIVE	Property	15855
869	633	FOUR	Property	15856
787	633	THREE	Property	15857
913	633	TWO	Property	15858
633	830	ONE	Property	15859
634	807	SIX	Property	15860
634	640	FIVE	Property	15861
988	634	FOUR	Property	15862
634	740	THREE	Property	15863
713	634	TWO	Property	15864
939	634	ONE	Property	15865
634	835	TEN	Property	15866
703	634	NINE	Property	15867
634	921	EIGHT	Property	15868
634	793	SEVEN	Property	15869
702	634	SIX	Property	15870
634	824	FIVE	Property	15871
634	852	FOUR	Property	15872
634	749	THREE	Property	15873
634	784	TWO	Property	15874
943	634	ONE	Property	15875
824	634	TEN	Property	15876
634	634	NINE	Property	15877
677	634	EIGHT	Property	15878
714	634	SEVEN	Property	15879
900	634	SIX	Property	15880
867	634	FIVE	Property	15881
634	898	FOUR	Property	15882
677	634	THREE	Property	15883
634	748	TWO	Property	15884
634	747	ONE	Property	15885
634	798	TEN	Property	15886
923	634	NINE	Property	15887
677	634	EIGHT	Property	15888
701	634	SEVEN	Property	15889
724	634	SIX	Property	15890
634	868	FIVE	Property	15891
634	994	FOUR	Property	15892
861	634	THREE	Property	15893
634	893	TWO	Property	15894
634	655	ONE	Property	15895
654	634	TEN	Property	15896
809	634	NINE	Property	15897
634	909	EIGHT	Property	15898
634	783	SEVEN	Property	15899
989	634	SIX	Property	15900
634	689	FIVE	Property	15901
634	798	FOUR	Property	15902
880	634	THREE	Property	15903
737	634	TWO	Property	15904
865	634	ONE	Property	15905
635	757	FIVE	Property	15906
635	681	FOUR	Property	15907
635	738	THREE	Property	15908
931	635	TWO	Property	15909
672	635	ONE	Property	15910
719	635	TEN	Property	15911
635	711	NINE	Property	15912
635	816	EIGHT	Property	15913
667	635	SEVEN	Property	15914
635	635	SIX	Property	15915
916	635	FIVE	Property	15916
635	824	FOUR	Property	15917
635	893	THREE	Property	15918
635	858	TWO	Property	15919
635	976	ONE	Property	15920
800	635	TEN	Property	15921
635	845	NINE	Property	15922
635	806	EIGHT	Property	15923
635	927	SEVEN	Property	15924
781	635	SIX	Property	15925
635	710	FIVE	Property	15926
767	635	FOUR	Property	15927
939	635	THREE	Property	15928
635	954	TWO	Property	15929
635	692	ONE	Property	15930
806	635	TEN	Property	15931
686	635	NINE	Property	15932
879	635	EIGHT	Property	15933
635	834	SEVEN	Property	15934
635	761	SIX	Property	15935
635	664	FIVE	Property	15936
920	635	FOUR	Property	15937
841	635	THREE	Property	15938
754	635	TWO	Property	15939
635	758	ONE	Property	15940
692	636	FIVE	Property	15941
636	688	FOUR	Property	15942
650	636	THREE	Property	15943
636	847	TWO	Property	15944
845	636	ONE	Property	15945
636	826	TEN	Property	15946
832	636	NINE	Property	15947
636	999	EIGHT	Property	15948
636	636	SEVEN	Property	15949
691	636	SIX	Property	15950
782	636	FIVE	Property	15951
990	636	FOUR	Property	15952
900	636	THREE	Property	15953
739	636	TWO	Property	15954
662	636	ONE	Property	15955
637	990	FOUR	Property	15956
699	637	THREE	Property	15957
637	972	TWO	Property	15958
637	880	ONE	Property	15959
682	637	TEN	Property	15960
637	993	NINE	Property	15961
637	698	EIGHT	Property	15962
757	637	SEVEN	Property	15963
860	637	SIX	Property	15964
832	637	FIVE	Property	15965
637	784	FOUR	Property	15966
637	660	THREE	Property	15967
911	637	TWO	Property	15968
841	637	ONE	Property	15969
693	637	TEN	Property	15970
716	637	NINE	Property	15971
637	799	EIGHT	Property	15972
853	637	SEVEN	Property	15973
637	871	SIX	Property	15974
637	880	FIVE	Property	15975
942	637	FOUR	Property	15976
738	637	THREE	Property	15977
637	974	TWO	Property	15978
987	637	ONE	Property	15979
637	658	TEN	Property	15980
643	637	NINE	Property	15981
637	947	EIGHT	Property	15982
826	637	SEVEN	Property	15983
637	913	SIX	Property	15984
798	637	FIVE	Property	15985
674	637	FOUR	Property	15986
785	637	THREE	Property	15987
637	778	TWO	Property	15988
808	637	ONE	Property	15989
890	637	TEN	Property	15990
830	637	NINE	Property	15991
637	852	EIGHT	Property	15992
867	637	SEVEN	Property	15993
637	794	SIX	Property	15994
700	637	FIVE	Property	15995
723	637	FOUR	Property	15996
705	637	THREE	Property	15997
637	828	TWO	Property	15998
637	674	ONE	Property	15999
945	638	EIGHT	Property	16000
882	638	SEVEN	Property	16001
638	966	SIX	Property	16002
833	638	FIVE	Property	16003
678	638	FOUR	Property	16004
638	718	THREE	Property	16005
755	638	TWO	Property	16006
796	638	ONE	Property	16007
753	639	EIGHT	Property	16008
728	639	SEVEN	Property	16009
818	639	SIX	Property	16010
976	639	FIVE	Property	16011
639	830	FOUR	Property	16012
913	639	THREE	Property	16013
840	639	TWO	Property	16014
985	639	ONE	Property	16015
639	900	TEN	Property	16016
639	721	NINE	Property	16017
639	892	EIGHT	Property	16018
639	730	SEVEN	Property	16019
978	639	SIX	Property	16020
735	639	FIVE	Property	16021
769	639	FOUR	Property	16022
823	639	THREE	Property	16023
639	979	TWO	Property	16024
964	639	ONE	Property	16025
968	639	TEN	Property	16026
651	639	NINE	Property	16027
862	639	EIGHT	Property	16028
945	639	SEVEN	Property	16029
639	926	SIX	Property	16030
650	639	FIVE	Property	16031
639	890	FOUR	Property	16032
823	639	THREE	Property	16033
881	639	TWO	Property	16034
639	817	ONE	Property	16035
639	784	TEN	Property	16036
906	639	NINE	Property	16037
639	823	EIGHT	Property	16038
639	737	SEVEN	Property	16039
771	639	SIX	Property	16040
773	639	FIVE	Property	16041
887	639	FOUR	Property	16042
737	639	THREE	Property	16043
639	711	TWO	Property	16044
639	642	ONE	Property	16045
639	668	TEN	Property	16046
813	639	NINE	Property	16047
639	713	EIGHT	Property	16048
639	658	SEVEN	Property	16049
639	970	SIX	Property	16050
699	639	FIVE	Property	16051
896	639	FOUR	Property	16052
886	639	THREE	Property	16053
639	639	TWO	Property	16054
843	639	ONE	Property	16055
802	640	NINE	Property	16056
640	736	EIGHT	Property	16057
769	640	SEVEN	Property	16058
640	701	SIX	Property	16059
958	640	FIVE	Property	16060
640	883	FOUR	Property	16061
640	862	THREE	Property	16062
640	870	TWO	Property	16063
811	640	ONE	Property	16064
640	696	TEN	Property	16065
929	640	NINE	Property	16066
962	640	EIGHT	Property	16067
640	779	SEVEN	Property	16068
640	898	SIX	Property	16069
731	640	FIVE	Property	16070
817	640	FOUR	Property	16071
653	640	THREE	Property	16072
640	943	TWO	Property	16073
640	878	ONE	Property	16074
640	684	TEN	Property	16075
990	640	NINE	Property	16076
918	640	EIGHT	Property	16077
743	640	SEVEN	Property	16078
640	771	SIX	Property	16079
640	961	FIVE	Property	16080
890	640	FOUR	Property	16081
732	640	THREE	Property	16082
690	640	TWO	Property	16083
640	729	ONE	Property	16084
950	640	TEN	Property	16085
814	640	NINE	Property	16086
640	747	EIGHT	Property	16087
804	640	SEVEN	Property	16088
640	696	SIX	Property	16089
640	949	FIVE	Property	16090
640	897	FOUR	Property	16091
927	640	THREE	Property	16092
640	904	TWO	Property	16093
936	640	ONE	Property	16094
640	640	TEN	Property	16095
646	640	NINE	Property	16096
640	855	EIGHT	Property	16097
640	820	SEVEN	Property	16098
640	824	SIX	Property	16099
866	640	FIVE	Property	16100
640	858	FOUR	Property	16101
640	690	THREE	Property	16102
881	640	TWO	Property	16103
640	674	ONE	Property	16104
641	777	EIGHT	Property	16105
900	641	SEVEN	Property	16106
905	641	SIX	Property	16107
641	760	FIVE	Property	16108
903	641	FOUR	Property	16109
763	641	THREE	Property	16110
641	821	TWO	Property	16111
822	641	ONE	Property	16112
807	641	TEN	Property	16113
999	641	NINE	Property	16114
910	641	EIGHT	Property	16115
981	641	SEVEN	Property	16116
641	935	SIX	Property	16117
641	765	FIVE	Property	16118
753	641	FOUR	Property	16119
698	641	THREE	Property	16120
641	886	TWO	Property	16121
641	769	ONE	Property	16122
699	641	TEN	Property	16123
641	841	NINE	Property	16124
641	957	EIGHT	Property	16125
736	641	SEVEN	Property	16126
695	641	SIX	Property	16127
728	641	FIVE	Property	16128
641	889	FOUR	Property	16129
908	641	THREE	Property	16130
641	728	TWO	Property	16131
940	641	ONE	Property	16132
641	897	TEN	Property	16133
641	780	NINE	Property	16134
641	845	EIGHT	Property	16135
641	913	SEVEN	Property	16136
717	641	SIX	Property	16137
641	671	FIVE	Property	16138
655	641	FOUR	Property	16139
850	641	THREE	Property	16140
815	641	TWO	Property	16141
641	698	ONE	Property	16142
670	642	TEN	Property	16143
642	823	NINE	Property	16144
711	642	EIGHT	Property	16145
642	653	SEVEN	Property	16146
966	642	SIX	Property	16147
642	922	FIVE	Property	16148
765	642	FOUR	Property	16149
642	891	THREE	Property	16150
702	642	TWO	Property	16151
642	689	ONE	Property	16152
642	715	TEN	Property	16153
642	676	NINE	Property	16154
642	752	EIGHT	Property	16155
912	642	SEVEN	Property	16156
642	990	SIX	Property	16157
896	642	FIVE	Property	16158
796	642	FOUR	Property	16159
769	642	THREE	Property	16160
642	870	TWO	Property	16161
872	642	ONE	Property	16162
642	949	TEN	Property	16163
642	775	NINE	Property	16164
642	701	EIGHT	Property	16165
976	642	SEVEN	Property	16166
642	678	SIX	Property	16167
763	642	FIVE	Property	16168
910	642	FOUR	Property	16169
642	693	THREE	Property	16170
688	642	TWO	Property	16171
642	816	ONE	Property	16172
885	643	THREE	Property	16173
707	643	TWO	Property	16174
643	942	ONE	Property	16175
643	803	TEN	Property	16176
718	643	NINE	Property	16177
948	643	EIGHT	Property	16178
643	886	SEVEN	Property	16179
710	643	SIX	Property	16180
871	643	FIVE	Property	16181
977	643	FOUR	Property	16182
769	643	THREE	Property	16183
691	643	TWO	Property	16184
643	940	ONE	Property	16185
644	696	SEVEN	Property	16186
768	644	SIX	Property	16187
644	982	FIVE	Property	16188
644	922	FOUR	Property	16189
832	644	THREE	Property	16190
644	680	TWO	Property	16191
644	784	ONE	Property	16192
730	644	TEN	Property	16193
644	729	NINE	Property	16194
700	644	EIGHT	Property	16195
644	720	SEVEN	Property	16196
923	644	SIX	Property	16197
644	821	FIVE	Property	16198
724	644	FOUR	Property	16199
644	976	THREE	Property	16200
644	707	TWO	Property	16201
644	895	ONE	Property	16202
687	645	ONE	Property	16203
645	655	TEN	Property	16204
921	645	NINE	Property	16205
645	719	EIGHT	Property	16206
828	645	SEVEN	Property	16207
645	943	SIX	Property	16208
657	645	FIVE	Property	16209
830	645	FOUR	Property	16210
645	955	THREE	Property	16211
645	949	TWO	Property	16212
827	645	ONE	Property	16213
645	823	TEN	Property	16214
905	645	NINE	Property	16215
659	645	EIGHT	Property	16216
784	645	SEVEN	Property	16217
645	653	SIX	Property	16218
686	645	FIVE	Property	16219
645	908	FOUR	Property	16220
645	770	THREE	Property	16221
645	663	TWO	Property	16222
652	645	ONE	Property	16223
645	957	TEN	Property	16224
645	770	NINE	Property	16225
645	792	EIGHT	Property	16226
647	645	SEVEN	Property	16227
899	645	SIX	Property	16228
782	645	FIVE	Property	16229
991	645	FOUR	Property	16230
857	645	THREE	Property	16231
645	884	TWO	Property	16232
645	807	ONE	Property	16233
645	722	TEN	Property	16234
891	645	NINE	Property	16235
645	793	EIGHT	Property	16236
645	710	SEVEN	Property	16237
979	645	SIX	Property	16238
943	645	FIVE	Property	16239
910	645	FOUR	Property	16240
645	741	THREE	Property	16241
759	645	TWO	Property	16242
645	751	ONE	Property	16243
797	646	EIGHT	Property	16244
859	646	SEVEN	Property	16245
823	646	SIX	Property	16246
910	646	FIVE	Property	16247
938	646	FOUR	Property	16248
895	646	THREE	Property	16249
646	703	TWO	Property	16250
651	646	ONE	Property	16251
673	646	TEN	Property	16252
646	904	NINE	Property	16253
802	646	EIGHT	Property	16254
646	698	SEVEN	Property	16255
738	646	SIX	Property	16256
646	661	FIVE	Property	16257
808	646	FOUR	Property	16258
879	646	THREE	Property	16259
975	646	TWO	Property	16260
745	646	ONE	Property	16261
647	909	NINE	Property	16262
647	850	EIGHT	Property	16263
899	647	SEVEN	Property	16264
647	711	SIX	Property	16265
847	647	FIVE	Property	16266
932	647	FOUR	Property	16267
936	647	THREE	Property	16268
647	960	TWO	Property	16269
647	834	ONE	Property	16270
647	788	TEN	Property	16271
782	647	NINE	Property	16272
647	823	EIGHT	Property	16273
730	647	SEVEN	Property	16274
647	780	SIX	Property	16275
954	647	FIVE	Property	16276
952	647	FOUR	Property	16277
904	647	THREE	Property	16278
647	733	TWO	Property	16279
780	647	ONE	Property	16280
647	761	TEN	Property	16281
647	907	NINE	Property	16282
647	760	EIGHT	Property	16283
660	647	SEVEN	Property	16284
647	666	SIX	Property	16285
752	647	FIVE	Property	16286
671	647	FOUR	Property	16287
969	647	THREE	Property	16288
647	768	TWO	Property	16289
647	802	ONE	Property	16290
669	647	TEN	Property	16291
647	977	NINE	Property	16292
647	812	EIGHT	Property	16293
647	787	SEVEN	Property	16294
917	647	SIX	Property	16295
797	647	FIVE	Property	16296
855	647	FOUR	Property	16297
800	647	THREE	Property	16298
647	993	TWO	Property	16299
739	647	ONE	Property	16300
847	648	NINE	Property	16301
648	945	EIGHT	Property	16302
648	836	SEVEN	Property	16303
648	675	SIX	Property	16304
648	966	FIVE	Property	16305
648	900	FOUR	Property	16306
648	745	THREE	Property	16307
648	998	TWO	Property	16308
648	961	ONE	Property	16309
648	936	TEN	Property	16310
648	937	NINE	Property	16311
948	648	EIGHT	Property	16312
655	648	SEVEN	Property	16313
888	648	SIX	Property	16314
648	895	FIVE	Property	16315
648	862	FOUR	Property	16316
648	811	THREE	Property	16317
648	714	TWO	Property	16318
648	980	ONE	Property	16319
649	976	ONE	Property	16320
650	966	NINE	Property	16321
650	721	EIGHT	Property	16322
823	650	SEVEN	Property	16323
650	737	SIX	Property	16324
650	893	FIVE	Property	16325
877	650	FOUR	Property	16326
650	912	THREE	Property	16327
650	670	TWO	Property	16328
862	650	ONE	Property	16329
651	981	THREE	Property	16330
651	853	TWO	Property	16331
651	781	ONE	Property	16332
652	858	EIGHT	Property	16333
781	652	SEVEN	Property	16334
805	652	SIX	Property	16335
713	652	FIVE	Property	16336
652	836	FOUR	Property	16337
652	884	THREE	Property	16338
652	774	TWO	Property	16339
652	933	ONE	Property	16340
652	882	TEN	Property	16341
652	850	NINE	Property	16342
901	652	EIGHT	Property	16343
652	803	SEVEN	Property	16344
842	652	SIX	Property	16345
652	946	FIVE	Property	16346
652	743	FOUR	Property	16347
851	652	THREE	Property	16348
652	887	TWO	Property	16349
984	652	ONE	Property	16350
652	677	TEN	Property	16351
652	864	NINE	Property	16352
652	988	EIGHT	Property	16353
652	774	SEVEN	Property	16354
652	772	SIX	Property	16355
652	929	FIVE	Property	16356
652	962	FOUR	Property	16357
858	652	THREE	Property	16358
652	656	TWO	Property	16359
846	652	ONE	Property	16360
717	653	ONE	Property	16361
653	704	TEN	Property	16362
935	653	NINE	Property	16363
653	757	EIGHT	Property	16364
934	653	SEVEN	Property	16365
653	678	SIX	Property	16366
653	754	FIVE	Property	16367
806	653	FOUR	Property	16368
653	811	THREE	Property	16369
722	653	TWO	Property	16370
842	653	ONE	Property	16371
810	654	ONE	Property	16372
897	654	TEN	Property	16373
654	991	NINE	Property	16374
838	654	EIGHT	Property	16375
654	908	SEVEN	Property	16376
859	654	SIX	Property	16377
928	654	FIVE	Property	16378
654	977	FOUR	Property	16379
936	654	THREE	Property	16380
654	926	TWO	Property	16381
654	891	ONE	Property	16382
829	654	TEN	Property	16383
863	654	NINE	Property	16384
654	670	EIGHT	Property	16385
668	654	SEVEN	Property	16386
654	982	SIX	Property	16387
987	654	FIVE	Property	16388
654	788	FOUR	Property	16389
654	880	THREE	Property	16390
694	654	TWO	Property	16391
867	654	ONE	Property	16392
654	750	TEN	Property	16393
654	884	NINE	Property	16394
819	654	EIGHT	Property	16395
654	797	SEVEN	Property	16396
706	654	SIX	Property	16397
654	854	FIVE	Property	16398
654	976	FOUR	Property	16399
832	654	THREE	Property	16400
654	785	TWO	Property	16401
848	654	ONE	Property	16402
876	655	THREE	Property	16403
655	777	TWO	Property	16404
761	655	ONE	Property	16405
655	705	TEN	Property	16406
833	655	NINE	Property	16407
706	655	EIGHT	Property	16408
655	707	SEVEN	Property	16409
704	655	SIX	Property	16410
734	655	FIVE	Property	16411
655	836	FOUR	Property	16412
655	914	THREE	Property	16413
791	655	TWO	Property	16414
655	936	ONE	Property	16415
655	719	TEN	Property	16416
878	655	NINE	Property	16417
655	663	EIGHT	Property	16418
655	661	SEVEN	Property	16419
655	896	SIX	Property	16420
771	655	FIVE	Property	16421
825	655	FOUR	Property	16422
950	655	THREE	Property	16423
655	655	TWO	Property	16424
906	655	ONE	Property	16425
998	655	TEN	Property	16426
655	826	NINE	Property	16427
655	854	EIGHT	Property	16428
772	655	SEVEN	Property	16429
935	655	SIX	Property	16430
931	655	FIVE	Property	16431
655	873	FOUR	Property	16432
655	824	THREE	Property	16433
655	756	TWO	Property	16434
849	655	ONE	Property	16435
861	655	TEN	Property	16436
687	655	NINE	Property	16437
655	692	EIGHT	Property	16438
683	655	SEVEN	Property	16439
655	920	SIX	Property	16440
718	655	FIVE	Property	16441
655	774	FOUR	Property	16442
655	805	THREE	Property	16443
655	717	TWO	Property	16444
689	655	ONE	Property	16445
674	656	NINE	Property	16446
813	656	EIGHT	Property	16447
711	656	SEVEN	Property	16448
656	716	SIX	Property	16449
924	656	FIVE	Property	16450
870	656	FOUR	Property	16451
711	656	THREE	Property	16452
656	951	TWO	Property	16453
656	835	ONE	Property	16454
927	656	TEN	Property	16455
951	656	NINE	Property	16456
660	656	EIGHT	Property	16457
731	656	SEVEN	Property	16458
895	656	SIX	Property	16459
993	656	FIVE	Property	16460
720	656	FOUR	Property	16461
656	974	THREE	Property	16462
656	703	TWO	Property	16463
656	732	ONE	Property	16464
656	696	TEN	Property	16465
869	656	NINE	Property	16466
962	656	EIGHT	Property	16467
656	790	SEVEN	Property	16468
656	700	SIX	Property	16469
726	656	FIVE	Property	16470
756	656	FOUR	Property	16471
985	656	THREE	Property	16472
950	656	TWO	Property	16473
693	656	ONE	Property	16474
719	657	TEN	Property	16475
912	657	NINE	Property	16476
657	925	EIGHT	Property	16477
820	657	SEVEN	Property	16478
657	861	SIX	Property	16479
716	657	FIVE	Property	16480
947	657	FOUR	Property	16481
657	707	THREE	Property	16482
984	657	TWO	Property	16483
657	891	ONE	Property	16484
657	963	TEN	Property	16485
793	657	NINE	Property	16486
749	657	EIGHT	Property	16487
871	657	SEVEN	Property	16488
657	695	SIX	Property	16489
853	657	FIVE	Property	16490
848	657	FOUR	Property	16491
810	657	THREE	Property	16492
657	907	TWO	Property	16493
657	851	ONE	Property	16494
878	657	TEN	Property	16495
657	795	NINE	Property	16496
711	657	EIGHT	Property	16497
657	797	SEVEN	Property	16498
657	796	SIX	Property	16499
791	657	FIVE	Property	16500
966	657	FOUR	Property	16501
687	657	THREE	Property	16502
990	657	TWO	Property	16503
